ID,Week,Rank,Team ID,Region ID,Score,Year,Team,Conference,Conference ID,Division,Region,Season,Event
12440,4,83,26,4,160.931,2010,Hamline,WIAC,20,3,NC,Regular,AA
12441,5,2,2,1,196.405,2010,Alabama,SEC,17,1,C,Regular,AA
12442,5,3,6,6,196.12,2010,Arkansas,SEC,17,1,SC,Regular,AA
12443,5,4,76,4,196.06,2010,Utah,Ind.,8,1,NC,Regular,AA
12444,5,5,73,8,196.042,2010,UCLA,Pac-10,15,1,W,Regular,AA
12445,5,6,22,7,196.02,2010,Florida,SEC,17,1,SE,Regular,AA
12446,5,7,52,8,196.01,2010,Oregon State,Pac-10,15,1,W,Regular,AA
12447,5,8,67,8,195.985,2010,Stanford,Pac-10,15,1,W,Regular,AA
12448,5,9,24,7,195.85,2010,Georgia,SEC,17,1,SE,Regular,AA
12449,5,10,44,6,195.57,2010,Nebraska,Big 12,2,1,SC,Regular,AA
12450,5,11,36,1,195.38,2010,LSU,SEC,17,1,C,Regular,AA
12451,5,12,34,1,195.32,2010,Kentucky,SEC,17,1,C,Regular,AA
12452,5,13,39,5,195.24,2010,10higan,Big Ten,3,1,NE,Regular,AA
12453,5,14,7,1,195.215,2010,Auburn,SEC,17,1,C,Regular,AA
12454,5,15,53,5,195.165,2010,Penn State,Big Ten,3,1,NE,Regular,AA
12455,5,16,30,4,195.08,2010,Iowa State,Big 12,2,1,NC,Regular,AA
12456,5,17,42,6,195.03,2010,Missouri,Big 12,2,1,SC,Regular,AA
12457,5,18,65,4,194.585,2010,Southern Utah,WAC,18,1,NC,Regular,AA
12458,5,19,20,4,194.465,2010,Denver,Ind.,8,1,NC,Regular,AA
12459,5,20,28,6,194.43,2010,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
12460,5,21,4,6,194.3,2010,Arizona,Pac-10,15,1,SC,Regular,AA
12461,5,22,40,1,194.146,2010,10higan State,Big Ten,3,1,C,Regular,AA
12462,5,23,47,7,194.094,2010,North Carolina State,EAGL,21,1,SE,Regular,AA
12463,5,24,84,8,193.97,2010,Washington,Pac-10,15,1,W,Regular,AA
12464,5,25,5,6,193.915,2010,Arizona State,Pac-10,15,1,SC,Regular,AA
12465,5,26,41,4,193.86,2010,Minnesota,Big Ten,3,1,NC,Regular,AA
12466,5,27,86,7,193.345,2010,West Virginia,EAGL,21,1,SE,Regular,AA
12467,5,28,33,1,193.344,2010,Kent State,MAC,9,1,C,Regular,AA
12468,5,29,45,5,193.3,2010,New Hampshire,EAGL,21,1,NE,Regular,AA
12469,5,30,93,1,193.18,2010,Central 10higan,MAC,9,1,C,Regular,AA
12470,5,31,9,8,193.175,2010,Boise State,WAC,18,1,W,Regular,AA
12471,5,32,14,4,193.144,2010,BYU,Ind.,8,1,NC,Regular,AA
12472,5,33,29,4,193.095,2010,Iowa,Big Ten,3,1,NC,Regular,AA
12473,5,34,37,7,192.95,2010,Maryland,EAGL,21,1,SE,Regular,AA
12474,5,35,46,7,192.913,2010,North Carolina,EAGL,21,1,SE,Regular,AA
12475,5,36,50,1,192.47,2010,Ohio State,Big Ten,3,1,C,Regular,AA
12476,5,37,62,8,192.45,2010,San Jose State,WAC,18,1,W,Regular,AA
12477,5,38,55,5,192.413,2010,Pittsburgh,EAGL,21,1,NE,Regular,AA
12478,5,39,10,1,192.113,2010,Bowling Green,MAC,9,1,C,Regular,AA
12479,5,40,27,6,191.93,2010,Illinois State,MIC,10,1,SC,Regular,AA
12480,5,41,69,6,191.717,2010,Texas Woman's,MIC,10,2,SC,Regular,AA
12481,5,42,60,6,191.51,2010,S.E. Missouri,MIC,10,1,SC,Regular,AA
12482,5,43,71,8,191.435,2010,UC Davis,MPSF,11,1,W,Regular,AA
12483,5,44,61,8,191.405,2010,Sacramento State,WAC,18,1,W,Regular,AA
12484,5,45,21,1,191.258,2010,Eastern 10higan,MAC,9,1,C,Regular,AA
12485,5,46,8,1,191.204,2010,Ball State,MAC,9,1,C,Regular,AA
12486,5,47,49,6,190.9,2010,Northern Illinois,MAC,9,1,SC,Regular,AA
12487,5,48,70,7,190.488,2010,Towson,ECAC,5,1,SE,Regular,AA
12488,5,49,16,8,190.413,2010,California,Pac-10,15,1,W,Regular,AA
12489,5,50,94,4,190.35,2010,Utah State,WAC,18,1,NC,Regular,AA
12490,5,51,87,1,190.275,2010,Western 10higan,MAC,9,1,C,Regular,AA
12491,5,52,11,5,189.405,2010,Bridgeport,ECAC,5,2,NE,Regular,AA
12492,5,53,15,8,189.383,2010,Cal State-Fullerton,WAC,18,1,W,Regular,AA
12493,5,54,59,5,189.358,2010,Rutgers,EAGL,21,1,NE,Regular,AA
12494,5,55,68,5,188.445,2010,Temple,ECAC,5,1,NE,Regular,AA
12495,5,56,23,7,188.358,2010,George Washington,EAGL,21,1,SE,Regular,AA
12496,5,57,17,1,188.138,2010,Centenary College,MIC,10,1,C,Regular,AA
12497,5,58,18,5,187.888,2010,Cornell,ECAC,5,1,NE,Regular,AA
12498,5,59,63,8,187.875,2010,Seattle Pacific,MPSF,11,2,W,Regular,AA
12499,5,60,92,5,186.838,2010,Yale,ECAC,5,1,NE,Regular,AA
12500,5,61,74,6,186.405,2010,UIC,MIC,10,1,SC,Regular,AA
12501,5,62,88,7,185.8,2010,William & Mary,ECAC,5,1,SE,Regular,AA
12502,5,63,1,4,185.796,2010,Air Force,MPSF,11,1,NC,Regular,AA
12503,5,64,13,5,185.5,2010,Brown,ECAC,5,1,NE,Regular,AA
12504,5,65,64,5,185.375,2010,Southern Conn.,ECAC,5,2,NE,Regular,AA
12505,5,66,3,8,185.04,2010,Alaska,MPSF,11,1,W,Regular,AA
12506,5,67,12,5,184.349,2010,Brockport State,ECAC-3,7,3,NE,Regular,AA
12507,5,68,82,4,182.625,2010,UW-Whitewater,WIAC,20,3,NC,Regular,AA
12508,5,69,66,5,182.285,2010,Springfield College,ECAC-3,7,3,NE,Regular,AA
12509,5,70,79,4,181.4,2010,UW-La Crosse,WIAC,20,3,NC,Regular,AA
12510,5,71,54,5,181.363,2010,Pennsylvania,ECAC,5,1,NE,Regular,AA
12511,5,72,31,5,180.538,2010,Ithaca College,ECAC-3,7,3,NE,Regular,AA
12512,5,73,75,5,179.6,2010,Ursinus College,ECAC-3,7,3,NE,Regular,AA
12513,5,74,85,5,178.025,2010,West Chester,ECAC,5,2,NE,Regular,AA
12514,5,75,19,5,177.87,2010,Cortland State,ECAC-3,7,3,NE,Regular,AA
12515,5,76,90,4,176.088,2010,Winona State,WIAC,20,3,NC,Regular,AA
12516,5,77,80,4,173.613,2010,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
12517,5,78,78,4,173.563,2010,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
12518,5,79,81,4,169.679,2010,UW-Stout,WIAC,20,3,NC,Regular,AA
12519,5,80,25,4,169.275,2010,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
12520,5,81,89,5,167.4,2010,Wilson College,ECAC-3,7,3,NE,Regular,AA
12521,5,82,58,5,167.4,2010,Rhode Island College,ECAC-3,7,3,NE,Regular,AA
12522,5,83,26,4,162.305,2010,Hamline,WIAC,20,3,NC,Regular,AA
12523,6,1,51,6,196.425,2010,Oklahoma,Big 12,2,1,SC,Regular,AA
12524,6,2,2,1,196.405,2010,Alabama,SEC,17,1,C,Regular,AA
12525,6,3,6,6,196.12,2010,Arkansas,SEC,17,1,SC,Regular,AA
12526,6,4,76,4,196.06,2010,Utah,Ind.,8,1,NC,Regular,AA
12527,6,5,73,8,196.042,2010,UCLA,Pac-10,15,1,W,Regular,AA
12528,6,6,22,7,196.02,2010,Florida,SEC,17,1,SE,Regular,AA
12529,6,7,52,8,196.01,2010,Oregon State,Pac-10,15,1,W,Regular,AA
12530,6,8,67,8,195.985,2010,Stanford,Pac-10,15,1,W,Regular,AA
12531,6,9,24,7,195.85,2010,Georgia,SEC,17,1,SE,Regular,AA
12532,6,10,44,6,195.57,2010,Nebraska,Big 12,2,1,SC,Regular,AA
12533,6,11,36,1,195.38,2010,LSU,SEC,17,1,C,Regular,AA
12534,6,12,34,1,195.32,2010,Kentucky,SEC,17,1,C,Regular,AA
12535,6,13,39,5,195.24,2010,10higan,Big Ten,3,1,NE,Regular,AA
12536,6,14,7,1,195.215,2010,Auburn,SEC,17,1,C,Regular,AA
12537,6,15,53,5,195.165,2010,Penn State,Big Ten,3,1,NE,Regular,AA
12538,6,16,30,4,195.08,2010,Iowa State,Big 12,2,1,NC,Regular,AA
12539,6,17,42,6,195.03,2010,Missouri,Big 12,2,1,SC,Regular,AA
12540,6,18,65,4,194.585,2010,Southern Utah,WAC,18,1,NC,Regular,AA
12541,6,19,20,4,194.465,2010,Denver,Ind.,8,1,NC,Regular,AA
12542,6,20,28,6,194.43,2010,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
12543,6,21,4,6,194.3,2010,Arizona,Pac-10,15,1,SC,Regular,AA
12544,6,22,40,1,194.146,2010,10higan State,Big Ten,3,1,C,Regular,AA
12545,6,23,47,7,194.094,2010,North Carolina State,EAGL,21,1,SE,Regular,AA
12546,6,24,84,8,193.97,2010,Washington,Pac-10,15,1,W,Regular,AA
12547,6,25,5,6,193.915,2010,Arizona State,Pac-10,15,1,SC,Regular,AA
12548,6,26,41,4,193.86,2010,Minnesota,Big Ten,3,1,NC,Regular,AA
12549,6,27,86,7,193.345,2010,West Virginia,EAGL,21,1,SE,Regular,AA
12550,6,28,33,1,193.344,2010,Kent State,MAC,9,1,C,Regular,AA
12551,6,29,45,5,193.3,2010,New Hampshire,EAGL,21,1,NE,Regular,AA
12552,6,30,93,1,193.18,2010,Central 10higan,MAC,9,1,C,Regular,AA
12553,6,31,9,8,193.175,2010,Boise State,WAC,18,1,W,Regular,AA
12554,6,32,14,4,193.144,2010,BYU,Ind.,8,1,NC,Regular,AA
12555,6,33,29,4,193.095,2010,Iowa,Big Ten,3,1,NC,Regular,AA
12556,6,34,37,7,192.95,2010,Maryland,EAGL,21,1,SE,Regular,AA
12557,6,35,46,7,192.913,2010,North Carolina,EAGL,21,1,SE,Regular,AA
12558,6,36,50,1,192.47,2010,Ohio State,Big Ten,3,1,C,Regular,AA
12559,6,37,62,8,192.45,2010,San Jose State,WAC,18,1,W,Regular,AA
12560,6,38,55,5,192.413,2010,Pittsburgh,EAGL,21,1,NE,Regular,AA
12561,6,39,10,1,192.113,2010,Bowling Green,MAC,9,1,C,Regular,AA
12562,6,40,27,6,191.93,2010,Illinois State,MIC,10,1,SC,Regular,AA
12563,6,41,69,6,191.717,2010,Texas Woman's,MIC,10,2,SC,Regular,AA
12564,6,42,60,6,191.51,2010,S.E. Missouri,MIC,10,1,SC,Regular,AA
12565,6,43,71,8,191.435,2010,UC Davis,MPSF,11,1,W,Regular,AA
12566,6,44,61,8,191.405,2010,Sacramento State,WAC,18,1,W,Regular,AA
12567,6,45,21,1,191.258,2010,Eastern 10higan,MAC,9,1,C,Regular,AA
12568,6,46,8,1,191.204,2010,Ball State,MAC,9,1,C,Regular,AA
12569,6,47,49,6,190.9,2010,Northern Illinois,MAC,9,1,SC,Regular,AA
12570,6,48,70,7,190.488,2010,Towson,ECAC,5,1,SE,Regular,AA
12571,6,49,16,8,190.413,2010,California,Pac-10,15,1,W,Regular,AA
12572,6,50,94,4,190.35,2010,Utah State,WAC,18,1,NC,Regular,AA
12573,6,51,87,1,190.275,2010,Western 10higan,MAC,9,1,C,Regular,AA
12574,6,52,11,5,189.405,2010,Bridgeport,ECAC,5,2,NE,Regular,AA
12575,6,53,15,8,189.383,2010,Cal State-Fullerton,WAC,18,1,W,Regular,AA
12576,6,54,59,5,189.358,2010,Rutgers,EAGL,21,1,NE,Regular,AA
12577,6,55,68,5,188.445,2010,Temple,ECAC,5,1,NE,Regular,AA
12578,6,56,23,7,188.358,2010,George Washington,EAGL,21,1,SE,Regular,AA
12579,6,57,17,1,188.138,2010,Centenary College,MIC,10,1,C,Regular,AA
12580,6,58,18,5,187.888,2010,Cornell,ECAC,5,1,NE,Regular,AA
12581,6,59,63,8,187.875,2010,Seattle Pacific,MPSF,11,2,W,Regular,AA
12582,6,60,92,5,186.838,2010,Yale,ECAC,5,1,NE,Regular,AA
12583,6,61,74,6,186.405,2010,UIC,MIC,10,1,SC,Regular,AA
12584,6,62,88,7,185.8,2010,William & Mary,ECAC,5,1,SE,Regular,AA
12585,6,63,1,4,185.796,2010,Air Force,MPSF,11,1,NC,Regular,AA
12586,6,64,13,5,185.5,2010,Brown,ECAC,5,1,NE,Regular,AA
12587,6,65,64,5,185.375,2010,Southern Conn.,ECAC,5,2,NE,Regular,AA
12588,6,66,3,8,185.04,2010,Alaska,MPSF,11,1,W,Regular,AA
12589,6,67,12,5,184.349,2010,Brockport State,ECAC-3,7,3,NE,Regular,AA
12590,6,68,82,4,182.625,2010,UW-Whitewater,WIAC,20,3,NC,Regular,AA
12591,6,69,66,5,182.285,2010,Springfield College,ECAC-3,7,3,NE,Regular,AA
12592,6,70,79,4,181.4,2010,UW-La Crosse,WIAC,20,3,NC,Regular,AA
12593,6,71,54,5,181.363,2010,Pennsylvania,ECAC,5,1,NE,Regular,AA
12594,6,72,31,5,180.538,2010,Ithaca College,ECAC-3,7,3,NE,Regular,AA
12595,6,73,75,5,179.6,2010,Ursinus College,ECAC-3,7,3,NE,Regular,AA
12596,6,74,85,5,178.025,2010,West Chester,ECAC,5,2,NE,Regular,AA
12597,6,75,19,5,177.87,2010,Cortland State,ECAC-3,7,3,NE,Regular,AA
12598,6,76,90,4,176.088,2010,Winona State,WIAC,20,3,NC,Regular,AA
12599,6,77,80,4,173.613,2010,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
12600,6,78,78,4,173.563,2010,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
12601,6,79,81,4,169.679,2010,UW-Stout,WIAC,20,3,NC,Regular,AA
12602,6,80,25,4,169.275,2010,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
12603,6,81,89,5,167.4,2010,Wilson College,ECAC-3,7,3,NE,Regular,AA
12604,6,82,58,5,167.4,2010,Rhode Island College,ECAC-3,7,3,NE,Regular,AA
12605,6,83,26,4,162.305,2010,Hamline,WIAC,20,3,NC,Regular,AA
12606,7,1,2,1,196.671,2010,Alabama,SEC,17,1,C,Regular,AA
12607,7,2,51,6,196.632,2010,Oklahoma,Big 12,2,1,SC,Regular,AA
12608,7,3,22,7,196.279,2010,Florida,SEC,17,1,SE,Regular,AA
12609,7,4,24,7,196.161,2010,Georgia,SEC,17,1,SE,Regular,AA
12610,7,5,52,8,196.157,2010,Oregon State,Pac-10,15,1,W,Regular,AA
12611,7,6,73,8,196.156,2010,UCLA,Pac-10,15,1,W,Regular,AA
12612,7,7,6,6,196.096,2010,Arkansas,SEC,17,1,SC,Regular,AA
12613,7,8,67,8,196.082,2010,Stanford,Pac-10,15,1,W,Regular,AA
12614,7,9,76,4,195.946,2010,Utah,Ind.,8,1,NC,Regular,AA
12615,7,10,36,1,195.654,2010,LSU,SEC,17,1,C,Regular,AA
12616,7,11,44,6,195.618,2010,Nebraska,Big 12,2,1,SC,Regular,AA
12617,7,12,53,5,195.461,2010,Penn State,Big Ten,3,1,NE,Regular,AA
12618,7,13,7,1,195.413,2010,Auburn,SEC,17,1,C,Regular,AA
12619,7,14,34,1,195.411,2010,Kentucky,SEC,17,1,C,Regular,AA
12620,7,15,39,5,195.282,2010,10higan,Big Ten,3,1,NE,Regular,AA
12621,7,16,30,4,195.157,2010,Iowa State,Big 12,2,1,NC,Regular,AA
12622,7,17,42,6,195.093,2010,Missouri,Big 12,2,1,SC,Regular,AA
12623,7,18,28,6,194.788,2010,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
12624,7,19,20,4,194.754,2010,Denver,Ind.,8,1,NC,Regular,AA
12625,7,20,65,4,194.667,2010,Southern Utah,WAC,18,1,NC,Regular,AA
12626,7,21,4,6,194.468,2010,Arizona,Pac-10,15,1,SC,Regular,AA
12627,7,22,5,6,194.446,2010,Arizona State,Pac-10,15,1,SC,Regular,AA
12628,7,23,84,8,194.414,2010,Washington,Pac-10,15,1,W,Regular,AA
12629,7,24,47,7,194.379,2010,North Carolina State,EAGL,21,1,SE,Regular,AA
12630,7,25,40,1,194.319,2010,10higan State,Big Ten,3,1,C,Regular,AA
12631,7,26,9,8,194.005,2010,Boise State,WAC,18,1,W,Regular,AA
12632,7,27,86,7,193.9,2010,West Virginia,EAGL,21,1,SE,Regular,AA
12633,7,28,33,1,193.7,2010,Kent State,MAC,9,1,C,Regular,AA
12634,7,29,14,4,193.529,2010,BYU,Ind.,8,1,NC,Regular,AA
12635,7,30,93,1,193.521,2010,Central 10higan,MAC,9,1,C,Regular,AA
12636,7,31,41,4,193.443,2010,Minnesota,Big Ten,3,1,NC,Regular,AA
12637,7,32,45,5,193.411,2010,New Hampshire,EAGL,21,1,NE,Regular,AA
12638,7,33,37,7,193.408,2010,Maryland,EAGL,21,1,SE,Regular,AA
12639,7,34,46,7,193.375,2010,North Carolina,EAGL,21,1,SE,Regular,AA
12640,7,35,29,4,193.275,2010,Iowa,Big Ten,3,1,NC,Regular,AA
12641,7,36,50,1,193.019,2010,Ohio State,Big Ten,3,1,C,Regular,AA
12642,7,37,55,5,192.871,2010,Pittsburgh,EAGL,21,1,NE,Regular,AA
12643,7,38,62,8,192.425,2010,San Jose State,WAC,18,1,W,Regular,AA
12644,7,39,60,6,192.391,2010,S.E. Missouri,MIC,10,1,SC,Regular,AA
12645,7,40,61,8,192.283,2010,Sacramento State,WAC,18,1,W,Regular,AA
12646,7,41,10,1,192.2,2010,Bowling Green,MAC,9,1,C,Regular,AA
12647,7,42,71,8,191.864,2010,UC Davis,MPSF,11,1,W,Regular,AA
12648,7,43,27,6,191.775,2010,Illinois State,MIC,10,1,SC,Regular,AA
12649,7,44,69,6,191.534,2010,Texas Woman's,MIC,10,2,SC,Regular,AA
12650,7,45,8,1,191.224,2010,Ball State,MAC,9,1,C,Regular,AA
12651,7,46,49,6,191.213,2010,Northern Illinois,MAC,9,1,SC,Regular,AA
12652,7,47,21,1,190.77,2010,Eastern 10higan,MAC,9,1,C,Regular,AA
12653,7,48,70,7,190.5,2010,Towson,ECAC,5,1,SE,Regular,AA
12654,7,49,15,8,190.46,2010,Cal State-Fullerton,WAC,18,1,W,Regular,AA
12655,7,50,16,8,190.215,2010,California,Pac-10,15,1,W,Regular,AA
12656,7,51,87,1,190.188,2010,Western 10higan,MAC,9,1,C,Regular,AA
12657,7,52,11,5,189.813,2010,Bridgeport,ECAC,5,2,NE,Regular,AA
12658,7,53,59,5,189.184,2010,Rutgers,EAGL,21,1,NE,Regular,AA
12659,7,54,18,5,188.767,2010,Cornell,ECAC,5,1,NE,Regular,AA
12660,7,55,94,4,188.425,2010,Utah State,WAC,18,1,NC,Regular,AA
12661,7,56,23,7,188.4,2010,George Washington,EAGL,21,1,SE,Regular,AA
12662,7,57,17,1,188.346,2010,Centenary College,MIC,10,1,C,Regular,AA
12663,7,58,63,8,188.268,2010,Seattle Pacific,MPSF,11,2,W,Regular,AA
12664,7,59,74,6,188.153,2010,UIC,MIC,10,1,SC,Regular,AA
12665,7,60,68,5,187.996,2010,Temple,ECAC,5,1,NE,Regular,AA
12666,7,61,92,5,187.429,2010,Yale,ECAC,5,1,NE,Regular,AA
12667,7,62,13,5,186.793,2010,Brown,ECAC,5,1,NE,Regular,AA
12668,7,63,3,8,186.647,2010,Alaska,MPSF,11,1,W,Regular,AA
12669,7,64,88,7,186.275,2010,William & Mary,ECAC,5,1,SE,Regular,AA
12670,7,65,1,4,186.111,2010,Air Force,MPSF,11,1,NC,Regular,AA
12671,7,66,64,5,186.086,2010,Southern Conn.,ECAC,5,2,NE,Regular,AA
12672,7,67,12,5,184.26,2010,Brockport State,ECAC-3,7,3,NE,Regular,AA
12673,7,68,54,5,182.638,2010,Pennsylvania,ECAC,5,1,NE,Regular,AA
12674,7,69,82,4,182.571,2010,UW-Whitewater,WIAC,20,3,NC,Regular,AA
12675,7,70,66,5,182.486,2010,Springfield College,ECAC-3,7,3,NE,Regular,AA
12676,7,71,79,4,181.475,2010,UW-La Crosse,WIAC,20,3,NC,Regular,AA
12677,7,72,31,5,181.317,2010,Ithaca College,ECAC-3,7,3,NE,Regular,AA
12678,7,73,75,5,181.07,2010,Ursinus College,ECAC-3,7,3,NE,Regular,AA
12679,7,74,19,5,179.282,2010,Cortland State,ECAC-3,7,3,NE,Regular,AA
12680,7,75,85,5,178.57,2010,West Chester,ECAC,5,2,NE,Regular,AA
12681,7,76,90,4,177.491,2010,Winona State,WIAC,20,3,NC,Regular,AA
12682,7,77,80,4,175.094,2010,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
12683,7,78,78,4,174.043,2010,UW-Eau Claire,WIAC,20,3,NC,Regular,AA
12684,7,79,81,4,171.319,2010,UW-Stout,WIAC,20,3,NC,Regular,AA
12685,7,80,25,4,169.768,2010,Gustavus Adolphus,WIAC,20,3,NC,Regular,AA
12686,7,81,89,5,168.606,2010,Wilson College,ECAC-3,7,3,NE,Regular,AA
12687,7,82,58,5,167.725,2010,Rhode Island College,ECAC-3,7,3,NE,Regular,AA
12688,7,83,26,4,163.642,2010,Hamline,WIAC,20,3,NC,Regular,AA
12689,8,1,2,1,196.741,2010,Alabama,SEC,17,1,C,Regular,AA
12690,8,2,51,6,196.656,2010,Oklahoma,Big 12,2,1,SC,Regular,AA
12691,8,3,73,8,196.278,2010,UCLA,Pac-10,15,1,W,Regular,AA
12692,8,4,22,7,196.344,2010,Florida,SEC,17,1,SE,Regular,AA
12693,8,5,24,7,196.213,2010,Georgia,SEC,17,1,SE,Regular,AA
12694,8,6,52,8,196.253,2010,Oregon State,Pac-10,15,1,W,Regular,AA
12695,8,7,67,8,196.138,2010,Stanford,Pac-10,15,1,W,Regular,AA
12696,8,8,6,6,196.094,2010,Arkansas,SEC,17,1,SC,Regular,AA
12697,8,9,76,4,195.944,2010,Utah,Ind.,8,1,NC,Regular,AA
12698,8,10,36,1,195.703,2010,LSU,SEC,17,1,C,Regular,AA
12699,8,11,44,6,195.719,2010,Nebraska,Big 12,2,1,SC,Regular,AA
12700,8,12,39,5,195.469,2010,10higan,Big Ten,3,1,NE,Regular,AA
12701,8,13,28,6,194.942,2010,Illinois-Champaign,Big Ten,3,1,SC,Regular,AA
12702,8,14,30,4,195.197,2010,Iowa State,Big 12,2,1,NC,Regular,AA
12703,8,15,34,1,195.441,2010,Kentucky,SEC,17,1,C,Regular,AA
12704,8,16,7,1,195.454,2010,Auburn,SEC,17,1,C,Regular,AA
12705,8,17,53,5,195.259,2010,Penn State,Big Ten,3,1,NE,Regular,AA
12706,8,18,42,6,195.316,2010,Missouri,Big 12,2,1,SC,Regular,AA
12707,8,19,20,4,194.594,2010,Denver,Ind.,8,1,NC,Regular,AA
12708,8,20,65,4,194.775,2010,Southern Utah,WAC,18,1,NC,Regular,AA
12709,8,21,4,6,194.503,2010,Arizona,Pac-10,15,1,SC,Regular,AA
12710,8,22,41,4,193.769,2010,Minnesota,Big Ten,3,1,NC,Regular,AA
12711,8,23,5,6,194.472,2010,Arizona State,Pac-10,15,1,SC,Regular,AA
12712,8,24,40,1,194.297,2010,10higan State,Big Ten,3,1,C,Regular,AA
12713,8,25,47,7,194.461,2010,North Carolina State,EAGL,21,1,SE,Regular,AA
12714,8,26,86,7,193.784,2010,West Virginia,EAGL,21,1,SE,Regular,AA
12715,8,27,33,1,193.814,2010,Kent State,MAC,9,1,C,Regular,AA
12716,8,28,93,1,193.813,2010,Central 10higan,MAC,9,1,C,Regular,AA
12717,8,29,9,8,194.354,2010,Boise State,WAC,18,1,W,Regular,AA
12718,8,30,37,7,193.543,2010,Maryland,EAGL,21,1,SE,Regular,AA
12719,8,31,50,1,193.233,2010,Ohio State,Big Ten,3,1,C,Regular,AA
12720,8,32,45,5,193.609,2010,New Hampshire,EAGL,21,1,NE,Regular,AA
12721,8,33,14,4,193.65,2010,BYU,Ind.,8,1,NC,Regular,AA
12722,8,34,60,6,192.611,2010,S.E. Missouri,MIC,10,1,SC,Regular,AA
12723,8,35,29,4,193.391,2010,Iowa,Big Ten,3,1,NC,Regular,AA
12724,8,36,62,8,192.691,2010,San Jose State,WAC,18,1,W,Regular,AA
12725,8,37,61,8,192.464,2010,Sacramento State,WAC,18,1,W,Regular,AA
12726,8,38,55,5,192.732,2010,Pittsburgh,EAGL,21,1,NE,Regular,AA
12727,8,39,69,6,191.767,2010,Texas Woman's,MIC,10,2,SC,Regular,AA
12728,8,40,27,6,192.233,2010,Illinois State,MIC,10,1,SC,Regular,AA
12729,8,41,71,8,192.1,2010,UC Davis,MPSF,11,1,W,Regular,AA
12730,8,42,10,1,191.982,2010,Bowling Green,MAC,9,1,C,Regular,AA
12731,8,43,8,1,191.465,2010,Ball State,MAC,9,1,C,Regular,AA
12732,8,44,49,6,191.311,2010,Northern Illinois,MAC,9,1,SC,Regular,AA
12733,8,45,70,7,190.921,2010,Towson,ECAC,5,1,SE,Regular,AA
12734,8,46,87,1,190.603,2010,Western 10higan,MAC,9,1,C,Regular,AA
12735,8,47,74,6,188.486,2010,UIC,MIC,10,1,SC,Regular,AA
12736,8,48,11,5,189.933,2010,Bridgeport,ECAC,5,2,NE,Regular,AA
12737,8,49,94,4,188.456,2010,Utah State,WAC,18,1,NC,Regular,AA
12738,8,50,21,1,190.663,2010,Eastern 10higan,MAC,9,1,C,Regular,AA
12739,8,51,15,8,190.675,2010,Cal State-Fullerton,WAC,18,1,W,Regular,AA
12740,8,52,59,5,189.372,2010,Rutgers,EAGL,21,1,NE,Regular,AA
12741,8,53,16,8,189.983,2010,California,Pac-10,15,1,W,Regular,AA
12742,8,54,18,5,189.307,2010,Cornell,ECAC,5,1,NE,Regular,AA
12743,8,55,63,8,188.269,2010,Seattle Pacific,MPSF,11,2,W,Regular,AA
12744,8,56,23,7,189.008,2010,George Washington,EAGL,21,1,SE,Regular,AA
12745,8,57,68,5,188.018,2010,Temple,ECAC,5,1,NE,Regular,AA
12746,8,58,17,1,188.346,2010,Centenary College,MIC,10,1,C,Regular,AA
12747,8,59,13,5,187.153,2010,Brown,ECAC,5,1,NE,Regular,AA
12748,8,60,92,5,187.439,2010,Yale,ECAC,5,1,NE,Regular,AA
12749,8,61,3,8,186.647,2010,Alaska,MPSF,11,1,W,Regular,AA
12750,8,62,64,5,186.431,2010,Southern Conn.,ECAC,5,2,NE,Regular,AA
12751,8,63,1,4,186.813,2010,Air Force,MPSF,11,1,NC,Regular,AA
12752,8,64,12,5,185.04,2010,Brockport State,ECAC-3,7,3,NE,Regular,AA
12753,8,65,88,7,186.729,2010,William & Mary,ECAC,5,1,SE,Regular,AA
12754,8,66,54,5,183.625,2010,Pennsylvania,ECAC,5,1,NE,Regular,AA
12755,8,67,79,4,181.813,2010,UW-La Crosse,WIAC,20,3,NC,Regular,AA
12756,8,68,82,4,182.341,2010,UW-Whitewater,WIAC,20,3,NC,Regular,AA
12757,8,69,66,5,182.166,2010,Springfield College,ECAC-3,7,3,NE,Regular,AA
12758,8,70,19,5,180.209,2010,Cortland State,ECAC-3,7,3,NE,Regular,AA
12759,8,71,31,5,181.832,2010,Ithaca College,ECAC-3,7,3,NE,Regular,AA
12760,8,72,75,5,181.142,2010,Ursinus College,ECAC-3,7,3,NE,Regular,AA
12761,8,73,90,4,177.99,2010,Winona State,WIAC,20,3,NC,Regular,AA
12762,8,74,85,5,179.021,2010,West Chester,ECAC,5,2,NE,Regular,AA
12763,8,75,80,4,175.164,2010,UW-Oshkosh,WIAC,20,3,NC,Regular,AA
12764,8,76,81,4,172.5,2010,UW-Stout,WIAC,20,3,NC,Regular,AA
